,filebasename,structtype,event,freq
984,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc018_predict.tif,WT,None,0.9345794392523364
985,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc018_predict.tif,WT,Fission,0.028037383177570093
986,20220606_y200_d5mi10s_000_D3D_3DALIGN_predictc018_predict.tif,WT,Fusion,0.037383177570093455
987,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc001_predict.tif,WT,None,0.9545454545454546
988,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc001_predict.tif,WT,Fission,0.015151515151515152
989,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc001_predict.tif,WT,Fusion,0.030303030303030304
990,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif,WT,None,0.8628571428571429
991,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif,WT,Fission,0.045714285714285714
992,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc002_predict.tif,WT,Fusion,0.09142857142857143
993,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc004_predict.tif,WT,None,0.8807339449541285
994,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc004_predict.tif,WT,Fission,0.045871559633027525
995,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc004_predict.tif,WT,Fusion,0.07339449541284404
996,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc006_predict.tif,WT,None,0.90625
997,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc006_predict.tif,WT,Fission,0.03125
998,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc006_predict.tif,WT,Fusion,0.0625
999,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc008_predict.tif,WT,None,0.9024390243902439
1000,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc008_predict.tif,WT,Fission,0.04878048780487805
1001,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc008_predict.tif,WT,Fusion,0.04878048780487805
1002,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc012_predict.tif,WT,None,0.8553459119496856
1003,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc012_predict.tif,WT,Fission,0.0440251572327044
1004,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc012_predict.tif,WT,Fusion,0.10062893081761007
1005,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc013_predict.tif,WT,None,0.8666666666666667
1006,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc013_predict.tif,WT,Fission,0.06666666666666667
1007,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc013_predict.tif,WT,Fusion,0.06666666666666667
1008,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc014_predict.tif,WT,None,0.7789473684210526
1009,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc014_predict.tif,WT,Fission,0.06315789473684211
1010,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc014_predict.tif,WT,Fusion,0.15789473684210525
1011,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc016_predict.tif,WT,None,0.855072463768116
1012,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc016_predict.tif,WT,Fission,0.057971014492753624
1013,20220606_y200_d5mi10s_001_D3D_3DALIGN_predictc016_predict.tif,WT,Fusion,0.08695652173913043
1014,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,None,0.7551020408163265
1015,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fission,0.07142857142857142
1016,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fusion,0.17346938775510204
1017,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,None,1.0
1018,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fission,0.0
1019,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fusion,0.0
1020,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,None,0.6923076923076923
1021,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fission,0.0
1022,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fusion,0.3076923076923077
1023,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,None,0.7333333333333333
1024,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fission,0.1
1025,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fusion,0.16666666666666666
1026,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,None,1.0
1027,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fission,0.0
1028,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fusion,0.0
1029,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,None,1.0
1030,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fission,0.0
1031,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fusion,0.0
1032,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,None,0.7272727272727273
1033,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fission,0.0
1034,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fusion,0.2727272727272727
1035,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,None,0.7540983606557377
1036,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fission,0.08196721311475409
1037,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fusion,0.16393442622950818
1038,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,None,0.9
1039,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fission,0.0
1040,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fusion,0.1
1041,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,None,0.967741935483871
1042,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fission,0.0
1043,20220606_y236_d5mi10s_001_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fusion,0.03225806451612903
1044,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,None,0.8160919540229885
1045,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fission,0.06896551724137931
1046,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fusion,0.11494252873563218
1047,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,None,1.0
1048,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fission,0.0
1049,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fusion,0.0
1050,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,None,0.8723404255319149
1051,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fission,0.0
1052,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fusion,0.1276595744680851
1053,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,None,0.7407407407407407
1054,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fission,0.1111111111111111
1055,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fusion,0.14814814814814814
1056,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,None,0.75
1057,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fission,0.05
1058,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fusion,0.2
1059,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,None,0.9344262295081968
1060,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fission,0.03278688524590164
1061,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fusion,0.03278688524590164
1062,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP-,None,0.9069767441860465
1063,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP-,Fission,0.011627906976744186
1064,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP-,Fusion,0.08139534883720931
1065,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP+,None,0.9333333333333333
1066,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP+,Fission,0.03333333333333333
1067,20220606_y236_d5mi10s_002_D3D_3DALIGN_predictc015_predict_predict.tif,DUMP+,Fusion,0.03333333333333333
1068,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,None,0.8571428571428571
1069,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fission,0.0
1070,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fusion,0.14285714285714285
1071,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,None,0.9
1072,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fission,0.06666666666666667
1073,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fusion,0.03333333333333333
1074,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,None,0.16666666666666666
1075,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fission,0.0
1076,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fusion,0.8333333333333334
1077,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,None,0.6458333333333334
1078,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fission,0.14583333333333334
1079,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fusion,0.20833333333333334
1080,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,None,0.8666666666666667
1081,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fission,0.0
1082,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP-,Fusion,0.13333333333333333
1083,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,None,0.9
1084,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fission,0.06666666666666667
1085,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc003_predict_predict.tif,DUMP+,Fusion,0.03333333333333333
1086,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,None,1.0
1087,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fission,0.0
1088,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fusion,0.0
1089,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,None,1.0
1090,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fission,0.0
1091,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fusion,0.0
1092,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,None,0.6615384615384615
1093,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fission,0.015384615384615385
1094,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP-,Fusion,0.3230769230769231
1095,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,None,0.5769230769230769
1096,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fission,0.19230769230769232
1097,20220606_y236_d5mi10s_003_D3D_3DALIGN_predictc007_predict_predict.tif,DUMP+,Fusion,0.23076923076923078
1098,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,None,0.8909090909090909
1099,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fission,0.0
1100,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fusion,0.10909090909090909
1101,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,None,0.6774193548387096
1102,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fission,0.12903225806451613
1103,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fusion,0.1935483870967742
1104,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,None,0.835820895522388
1105,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fission,0.029850746268656716
1106,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fusion,0.13432835820895522
1107,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,None,0.7272727272727273
1108,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fission,0.12121212121212122
1109,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fusion,0.15151515151515152
1110,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,None,0.6271186440677966
1111,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fission,0.1016949152542373
1112,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fusion,0.2711864406779661
1113,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,None,0.7333333333333333
1114,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fission,0.1
1115,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,Fusion,0.16666666666666666
1116,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,None,0.8947368421052632
1117,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fission,0.0
1118,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP-,Fusion,0.10526315789473684
1119,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,None,0.7540983606557377
1120,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fission,0.11475409836065574
1121,20220606_y236_d5mi10s_004_D3D_3DALIGN_predictc008_predict_predict.tif,DUMP+,Fusion,0.13114754098360656
1122,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,None,0.9354838709677419
1123,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fission,0.0
1124,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP-,Fusion,0.06451612903225806
1125,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,None,1.0
1126,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fission,0.0
1127,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc000_predict_predict.tif,DUMP+,Fusion,0.0
1128,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,None,0.8727272727272727
1129,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fission,0.0
1130,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fusion,0.12727272727272726
1131,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,None,0.5862068965517241
1132,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fission,0.20689655172413793
1133,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fusion,0.20689655172413793
1134,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,None,1.0
1135,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fission,0.0
1136,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fusion,0.0
1137,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,None,1.0
1138,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fission,0.0
1139,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fusion,0.0
1140,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,None,0.391304347826087
1141,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fission,0.043478260869565216
1142,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fusion,0.5652173913043478
1143,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,None,0.5483870967741935
1144,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fission,0.22580645161290322
1145,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fusion,0.22580645161290322
1146,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,None,0.875
1147,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fission,0.0
1148,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fusion,0.125
1149,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,None,0.9032258064516129
1150,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fission,0.03225806451612903
1151,20220606_y236_d5mi10s_005_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fusion,0.06451612903225806
1152,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,None,1.0
1153,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fission,0.0
1154,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fusion,0.0
1155,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,None,0.9838709677419355
1156,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fission,0.016129032258064516
1157,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fusion,0.0
1158,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,None,0.96875
1159,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fission,0.0
1160,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP-,Fusion,0.03125
1161,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,None,0.967741935483871
1162,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fission,0.0
1163,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc009_predict_predict.tif,DUMP+,Fusion,0.03225806451612903
1164,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,None,0.8541666666666666
1165,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,Fission,0.041666666666666664
1166,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP-,Fusion,0.10416666666666667
1167,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,None,0.6909090909090909
1168,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,Fission,0.12727272727272726
1169,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc010_predict_predict.tif,DUMP+,Fusion,0.18181818181818182
1170,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP-,None,0.6666666666666666
1171,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP-,Fission,0.0
1172,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP-,Fusion,0.3333333333333333
1173,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP+,None,0.71875
1174,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP+,Fission,0.109375
1175,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc018_predict_predict.tif,DUMP+,Fusion,0.171875
1176,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc020_predict_predict.tif,DUMP-,None,0.6333333333333333
1177,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc020_predict_predict.tif,DUMP-,Fission,0.0
1178,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc020_predict_predict.tif,DUMP-,Fusion,0.36666666666666664
1179,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc020_predict_predict.tif,DUMP+,None,0.45454545454545453
1180,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc020_predict_predict.tif,DUMP+,Fission,0.3181818181818182
1181,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc020_predict_predict.tif,DUMP+,Fusion,0.22727272727272727
1182,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP-,None,0.9393939393939394
1183,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP-,Fission,0.0
1184,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP-,Fusion,0.06060606060606061
1185,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP+,None,0.8666666666666667
1186,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP+,Fission,0.06666666666666667
1187,20220606_y236_d5mi10s_006_D3D_3DALIGN_predictc024_predict_predict.tif,DUMP+,Fusion,0.06666666666666667
1188,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,None,0.6458333333333334
1189,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fission,0.020833333333333332
1190,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP-,Fusion,0.3333333333333333
1191,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,None,0.3333333333333333
1192,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fission,0.3333333333333333
1193,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc001_predict_predict.tif,DUMP+,Fusion,0.3333333333333333
1194,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,None,0.75
1195,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fission,0.03571428571428571
1196,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP-,Fusion,0.21428571428571427
1197,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,None,0.875
1198,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fission,0.07142857142857142
1199,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc002_predict_predict.tif,DUMP+,Fusion,0.05357142857142857
1200,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,None,0.0
1201,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fission,0.0
1202,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP-,Fusion,1.0
1203,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,None,0.8709677419354839
1204,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fission,0.06451612903225806
1205,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc004_predict_predict.tif,DUMP+,Fusion,0.06451612903225806
1206,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,None,0.5
1207,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fission,0.0
1208,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP-,Fusion,0.5
1209,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,None,0.9354838709677419
1210,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fission,0.03225806451612903
1211,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc005_predict_predict.tif,DUMP+,Fusion,0.03225806451612903
1212,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,None,0.9534883720930233
1213,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fission,0.0
1214,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP-,Fusion,0.046511627906976744
1215,20220606_y236_d5mi10s_007_D3D_3DALIGN_predictc006_predict_predict.tif,DUMP+,None,0.8524590163934426
