"filebasename","mito_id","n_aggs","meandist2centroid","drugtime","gt"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc003_predict_predict.tif",2,2,0.571711729543539,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc003_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc004_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc004_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc005_predict_predict.tif",1,6,2.65617903739575,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc005_predict_predict.tif",4,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc006_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc007_predict_predict.tif",1,4,1.92321919411597,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc009_predict_predict.tif",1,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc009_predict_predict.tif",2,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc012_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc012_predict_predict.tif",4,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc013_predict_predict.tif",1,3,0.998054666463784,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc016_predict_predict.tif",2,2,1.1209828846418,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc016_predict_predict.tif",3,1,0,150,"y218"
"20220520_y218_d5mi10s_snapshot_150mBE_027_D3Dc019_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc002_predict_predict.tif",1,2,1.0600470146729,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc002_predict_predict.tif",2,2,0.665153387422256,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc003_predict_predict.tif",1,2,0.646369818851463,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc003_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc005_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc005_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc005_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc007_predict_predict.tif",2,3,1.19628152930763,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc008_predict_predict.tif",1,2,1.23103328613882,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc010_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc010_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc010_predict_predict.tif",4,1,0,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc014_predict_predict.tif",1,2,0.793780182954778,150,"y218"
"20221214_y218_150mBE_400_D3D_ALXc014_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_401_D3D_ALXc002_predict_predict.tif",1,2,1.45022155052297,150,"y218"
"20221214_y218_150mBE_401_D3D_ALXc005_predict_predict.tif",1,4,2.22352590494336,150,"y218"
"20221214_y218_150mBE_401_D3D_ALXc005_predict_predict.tif",2,2,0.38927291373533,150,"y218"
"20221214_y218_150mBE_401_D3D_ALXc006_predict_predict.tif",1,5,1.91435902539313,150,"y218"
"20221214_y218_150mBE_401_D3D_ALXc008_predict_predict.tif",1,2,0.885224416141474,150,"y218"
"20221214_y218_150mBE_401_D3D_ALXc010_predict_predict.tif",1,2,0.871600127744601,150,"y218"
"20221214_y218_150mBE_401_D3D_ALXc010_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_401_D3D_ALXc012_predict_predict.tif",1,3,2.10763092264434,150,"y218"
"20221214_y218_150mBE_402_D3D_ALXc000_predict_predict.tif",2,2,0.655529866001134,150,"y218"
"20221214_y218_150mBE_402_D3D_ALXc003_predict_predict.tif",1,2,0.617114164498565,150,"y218"
"20221214_y218_150mBE_402_D3D_ALXc005_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_402_D3D_ALXc005_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_402_D3D_ALXc007_predict_predict.tif",1,3,1.14945968699458,150,"y218"
"20221214_y218_150mBE_402_D3D_ALXc008_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_402_D3D_ALXc008_predict_predict.tif",2,3,1.35297133024231,150,"y218"
"20221214_y218_150mBE_402_D3D_ALXc009_predict_predict.tif",1,4,1.3153684968116,150,"y218"
"20221214_y218_150mBE_402_D3D_ALXc009_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc003_predict_predict.tif",2,5,1.70259958744991,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc006_predict_predict.tif",1,5,1.7350898146384,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc007_predict_predict.tif",1,2,1.315152653262,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc008_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc009_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc009_predict_predict.tif",2,2,2.42360280117521,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc010_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc011_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc011_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc011_predict_predict.tif",5,1,0,150,"y218"
"20221214_y218_150mBE_403_D3D_ALXc012_predict_predict.tif",2,2,2.4137531027655,150,"y218"
"20221214_y218_150mBE_404_D3D_ALXc007_predict_predict.tif",1,3,0.669386376760569,150,"y218"
"20221214_y218_150mBE_404_D3D_ALXc007_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_404_D3D_ALXc007_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_404_D3D_ALXc008_predict_predict.tif",1,4,1.2639171929753,150,"y218"
"20221214_y218_150mBE_404_D3D_ALXc008_predict_predict.tif",3,2,1.17266528846311,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc001_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc001_predict_predict.tif",2,2,1.03672726783518,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc002_predict_predict.tif",1,3,1.4318482648978,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc002_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc004_predict_predict.tif",1,3,0.677069820201946,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc004_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc005_predict_predict.tif",1,2,0.429397990050339,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc005_predict_predict.tif",2,2,0.571241944022956,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc005_predict_predict.tif",3,2,1.08152649523474,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc006_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc007_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc007_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc007_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc009_predict_predict.tif",1,5,2.12415577807796,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc009_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc010_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc010_predict_predict.tif",2,2,1.11691606242789,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc010_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc013_predict_predict.tif",1,2,0.535225655716794,150,"y218"
"20221214_y218_150mBE_405_D3D_ALXc013_predict_predict.tif",2,3,1.09434818800151,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc000_predict_predict.tif",1,2,1.59894981639347,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc000_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc001_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc001_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc005_predict_predict.tif",1,4,1.07335305440362,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc007_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc007_predict_predict.tif",2,2,0.410730433908448,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc007_predict_predict.tif",6,1,0,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc009_predict_predict.tif",2,3,1.40740359971461,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc010_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc010_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc010_predict_predict.tif",3,2,0.761661503620496,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc012_predict_predict.tif",1,2,0.491929264625032,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc015_predict_predict.tif",2,2,0.806555364791373,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc016_predict_predict.tif",1,2,1.16435729079143,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc016_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc017_predict_predict.tif",1,2,1.91509782629519,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc017_predict_predict.tif",4,1,0,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc019_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_406_D3D_ALXc019_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc000_predict_predict.tif",1,2,0.488632218750752,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc000_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc001_predict_predict.tif",1,2,0.719617715130675,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc001_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc003_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc003_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc003_predict_predict.tif",4,3,0.956707604938746,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc006_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc006_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc006_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc006_predict_predict.tif",4,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc008_predict_predict.tif",1,3,0.692520938800515,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc008_predict_predict.tif",2,2,0.467983495971749,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc008_predict_predict.tif",6,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc009_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc009_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc010_predict_predict.tif",1,7,1.72393490117177,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc011_predict_predict.tif",1,2,0.621703262089624,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc011_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_407_D3D_ALXc012_predict_predict.tif",1,2,2.40709508225647,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc000_predict_predict.tif",1,3,1.14478589026198,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc001_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc001_predict_predict.tif",2,3,1.34443812941506,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc001_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc002_predict_predict.tif",1,2,0.576373365886186,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc003_predict_predict.tif",1,5,1.39050493025297,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc004_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc004_predict_predict.tif",2,3,3.1645659842038,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc005_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc005_predict_predict.tif",2,2,0.378648794727111,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc006_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc006_predict_predict.tif",3,2,1.04318837951578,150,"y218"
"20221214_y218_150mBE_500_D3D_ALXc007_predict_predict.tif",1,2,1.34807902094142,150,"y218"
"20221214_y218_150mBE_501_D3D_ALXc001_predict_predict.tif",1,3,1.18197378951576,150,"y218"
"20221214_y218_150mBE_501_D3D_ALXc001_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_501_D3D_ALXc003_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_501_D3D_ALXc003_predict_predict.tif",4,1,0,150,"y218"
"20221214_y218_150mBE_501_D3D_ALXc004_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_501_D3D_ALXc004_predict_predict.tif",2,3,1.12041759502219,150,"y218"
"20221214_y218_150mBE_501_D3D_ALXc004_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_501_D3D_ALXc004_predict_predict.tif",4,1,0,150,"y218"
"20221214_y218_150mBE_501_D3D_ALXc004_predict_predict.tif",5,1,0,150,"y218"
"20221214_y218_150mBE_502_D3D_ALXc000_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_502_D3D_ALXc000_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_502_D3D_ALXc000_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_502_D3D_ALXc003_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_502_D3D_ALXc007_predict_predict.tif",1,3,1.70014700250051,150,"y218"
"20221214_y218_150mBE_502_D3D_ALXc007_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_502_D3D_ALXc009_predict_predict.tif",1,5,1.84843274655834,150,"y218"
"20221214_y218_150mBE_502_D3D_ALXc009_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_503_D3D_ALXc000_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_503_D3D_ALXc001_predict_predict.tif",1,2,1.57521065000165,150,"y218"
"20221214_y218_150mBE_503_D3D_ALXc002_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_503_D3D_ALXc002_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_503_D3D_ALXc002_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_503_D3D_ALXc003_predict_predict.tif",1,3,0.604099325404309,150,"y218"
"20221214_y218_150mBE_503_D3D_ALXc003_predict_predict.tif",2,2,0.530660679806401,150,"y218"
"20221214_y218_150mBE_503_D3D_ALXc003_predict_predict.tif",3,2,0.910018080366256,150,"y218"
"20221214_y218_150mBE_503_D3D_ALXc009_predict_predict.tif",1,4,1.84228117237555,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc000_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc000_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc000_predict_predict.tif",3,2,0.293610729823415,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc001_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc001_predict_predict.tif",2,3,1.03264901273044,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc002_predict_predict.tif",1,3,0.651728698485369,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc002_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc002_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc004_predict_predict.tif",1,3,1.47324018900069,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc006_predict_predict.tif",1,2,0.814088525171663,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc006_predict_predict.tif",2,2,0.469039450152315,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc008_predict_predict.tif",1,2,1.23711956143848,150,"y218"
"20221214_y218_150mBE_504_D3D_ALXc008_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_505_D3D_ALXc000_predict_predict.tif",1,2,0.515932672262651,150,"y218"
"20221214_y218_150mBE_505_D3D_ALXc000_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_505_D3D_ALXc001_predict_predict.tif",4,1,0,150,"y218"
"20221214_y218_150mBE_505_D3D_ALXc003_predict_predict.tif",1,3,0.981051935648327,150,"y218"
"20221214_y218_150mBE_505_D3D_ALXc005_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_505_D3D_ALXc005_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_505_D3D_ALXc005_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_505_D3D_ALXc007_predict_predict.tif",1,2,0.53477301488302,150,"y218"
"20221214_y218_150mBE_505_D3D_ALXc007_predict_predict.tif",2,2,0.802910583193204,150,"y218"
"20221214_y218_150mBE_506_D3D_ALXc000_predict_predict.tif",1,2,0.671609244273336,150,"y218"
"20221214_y218_150mBE_506_D3D_ALXc000_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_506_D3D_ALXc000_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_506_D3D_ALXc002_predict_predict.tif",1,2,0.730607975498354,150,"y218"
"20221214_y218_150mBE_506_D3D_ALXc002_predict_predict.tif",2,3,0.798782144174751,150,"y218"
"20221214_y218_150mBE_506_D3D_ALXc003_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_506_D3D_ALXc003_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_506_D3D_ALXc007_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_506_D3D_ALXc007_predict_predict.tif",2,2,1.30917463333843,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc000_predict_predict.tif",1,2,0.388461440819223,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc000_predict_predict.tif",4,1,0,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc001_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc001_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc001_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc002_predict_predict.tif",2,2,0.439925745493858,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc006_predict_predict.tif",1,3,2.0364611246515,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc007_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc007_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc007_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_507_D3D_ALXc007_predict_predict.tif",4,1,0,150,"y218"
"20221214_y218_150mBE_508_D3D_ALXc001_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_508_D3D_ALXc001_predict_predict.tif",2,3,1.05167565582513,150,"y218"
"20221214_y218_150mBE_508_D3D_ALXc001_predict_predict.tif",5,1,0,150,"y218"
"20221214_y218_150mBE_508_D3D_ALXc002_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_508_D3D_ALXc002_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_508_D3D_ALXc003_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_508_D3D_ALXc003_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_600_D3D_ALXc000_predict_predict.tif",1,2,0.436757182096999,150,"y218"
"20221214_y218_150mBE_600_D3D_ALXc000_predict_predict.tif",2,2,0.427103008804322,150,"y218"
"20221214_y218_150mBE_600_D3D_ALXc001_predict_predict.tif",1,5,1.45416528317487,150,"y218"
"20221214_y218_150mBE_600_D3D_ALXc003_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_600_D3D_ALXc004_predict_predict.tif",1,3,1.53906144444631,150,"y218"
"20221214_y218_150mBE_600_D3D_ALXc005_predict_predict.tif",1,4,1.59002767860784,150,"y218"
"20221214_y218_150mBE_600_D3D_ALXc005_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_600_D3D_ALXc006_predict_predict.tif",1,6,2.29475160566304,150,"y218"
"20221214_y218_150mBE_600_D3D_ALXc007_predict_predict.tif",1,3,1.60453560638839,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc000_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc001_predict_predict.tif",1,2,0.567889787545259,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc001_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc002_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc002_predict_predict.tif",2,3,1.57650875506733,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc004_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc005_predict_predict.tif",2,3,1.50178539854941,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc006_predict_predict.tif",1,2,0.526644855278675,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc006_predict_predict.tif",3,2,0.487918182003665,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc006_predict_predict.tif",4,1,0,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc007_predict_predict.tif",1,2,1.34195375656541,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc007_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc008_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc008_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc009_predict_predict.tif",1,3,0.765758134060561,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc010_predict_predict.tif",1,2,1.49683636316301,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc010_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc011_predict_predict.tif",1,2,0.475246240747383,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc011_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_601_D3D_ALXc011_predict_predict.tif",3,2,1.24961438720542,150,"y218"
"20221214_y218_150mBE_602_D3D_ALXc000_predict_predict.tif",1,2,0.82706514774108,150,"y218"
"20221214_y218_150mBE_602_D3D_ALXc000_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_602_D3D_ALXc001_predict_predict.tif",1,3,1.19767593513028,150,"y218"
"20221214_y218_150mBE_602_D3D_ALXc002_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_602_D3D_ALXc003_predict_predict.tif",1,2,0.388766281508612,150,"y218"
"20221214_y218_150mBE_602_D3D_ALXc003_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_602_D3D_ALXc003_predict_predict.tif",4,1,0,150,"y218"
"20221214_y218_150mBE_602_D3D_ALXc003_predict_predict.tif",5,1,0,150,"y218"
"20221214_y218_150mBE_602_D3D_ALXc004_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_602_D3D_ALXc005_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc000_predict_predict.tif",1,2,1.47088383733791,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc001_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc002_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc002_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc002_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc004_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc004_predict_predict.tif",2,2,1.02520651643977,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc004_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc006_predict_predict.tif",1,3,2.32053287892215,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc007_predict_predict.tif",1,2,0.933562118279429,150,"y218"
"20221214_y218_150mBE_603_D3D_ALXc008_predict_predict.tif",1,2,0.413325749638364,150,"y218"
"20221214_y218_150mBE_604_D3D_ALXc002_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_604_D3D_ALXc002_predict_predict.tif",2,1,0,150,"y218"
"20221214_y218_150mBE_604_D3D_ALXc008_predict_predict.tif",1,1,0,150,"y218"
"20221214_y218_150mBE_604_D3D_ALXc008_predict_predict.tif",3,1,0,150,"y218"
"20221214_y218_150mBE_605_D3D_ALXc002_predict_predict.tif",1,1,0,150,"y218"
